age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,7,1,3,0,1538,0,0,0,29,7,710,2,-1,0,3,1
42,9,2,2,0,2625,0,0,0,29,7,2516,2,-1,0,3,1
47,10,1,1,0,312,0,0,0,29,7,884,1,-1,0,3,1
41,1,1,1,0,-190,0,1,0,29,7,808,3,-1,0,3,1
46,3,1,1,0,271,1,0,0,30,7,1013,29,-1,0,3,1
44,1,1,1,0,0,0,0,0,30,7,684,2,-1,0,3,1
36,7,1,1,0,0,0,0,0,30,7,843,2,-1,0,3,1
44,10,2,0,1,-4,0,1,0,30,7,788,2,-1,0,3,1
41,7,1,3,1,-1,0,1,0,30,7,1171,4,-1,0,3,1
36,4,1,2,0,96,0,0,0,30,7,729,4,-1,0,3,1
41,1,0,0,0,0,0,0,0,30,7,509,2,-1,0,3,1
44,3,1,0,0,-156,0,1,0,30,7,1211,2,-1,0,3,1
35,4,1,2,0,-468,1,0,0,30,7,540,8,-1,0,3,1
42,2,1,3,0,206,1,0,0,30,7,695,2,-1,0,3,1
27,4,2,2,0,1,1,0,0,30,7,764,4,-1,0,3,1
43,0,1,1,0,378,0,0,0,30,7,782,8,-1,0,3,1
39,9,2,1,0,391,0,1,0,30,7,962,4,-1,0,3,1
33,10,1,1,0,-144,0,0,0,30,7,481,3,-1,0,3,1
36,6,2,2,0,1240,0,0,0,31,7,812,3,-1,0,3,1
35,1,0,0,0,1792,1,0,0,31,7,630,6,-1,0,3,1
48,2,1,2,1,-392,0,0,0,31,7,725,4,-1,0,3,1
30,7,1,1,0,48,1,0,0,31,7,662,13,-1,0,3,1
40,1,1,1,0,1954,0,0,0,31,7,1107,2,-1,0,3,1
44,9,1,0,0,755,0,1,0,31,7,829,4,-1,0,3,1
40,0,1,1,0,341,0,0,0,31,7,1142,5,-1,0,3,1
38,9,1,1,0,1919,0,0,0,4,8,846,1,-1,0,3,1
36,4,0,2,0,0,0,0,0,4,8,1165,1,-1,0,3,1
43,9,1,2,0,0,0,0,0,4,8,1488,2,-1,0,3,1
41,9,1,2,0,515,0,0,0,5,8,837,2,-1,0,3,1
42,9,1,2,0,921,0,0,0,5,8,531,3,-1,0,3,1
38,9,1,2,0,202,0,0,0,5,8,1311,2,-1,0,3,1
46,9,1,1,0,940,0,0,0,5,8,1227,2,-1,0,3,1
45,0,1,1,0,925,0,0,0,6,8,406,2,-1,0,3,1
39,4,1,2,0,1836,0,0,0,6,8,902,3,-1,0,3,1
46,0,1,1,0,660,0,0,0,6,8,740,2,-1,0,3,1
43,4,2,2,0,1304,0,0,0,6,8,501,2,-1,0,3,1
35,4,0,2,0,146,0,0,0,6,8,720,2,-1,0,3,1
36,4,0,2,1,36,0,0,0,6,8,836,4,-1,0,3,1
45,4,0,2,0,1,0,0,0,6,8,490,2,-1,0,3,1
47,9,1,1,0,2480,0,0,0,6,8,763,2,-1,0,3,1
40,4,2,2,0,0,0,0,0,6,8,641,6,-1,0,3,1
40,9,0,1,0,311,0,0,0,6,8,738,2,-1,0,3,1
32,9,1,1,0,560,0,0,0,6,8,1044,4,-1,0,3,1
32,6,1,2,0,1423,0,0,0,6,8,1249,4,-1,0,3,1
46,1,1,0,0,874,0,0,0,6,8,996,1,-1,0,3,1
39,9,2,1,0,1104,0,0,0,7,8,395,2,-1,0,3,1
40,9,0,1,0,0,0,0,0,7,8,674,2,-1,0,3,1
41,6,1,2,0,231,0,0,0,7,8,352,2,-1,0,3,1
46,9,0,1,0,-824,1,0,0,7,8,429,3,-1,0,3,1
31,4,1,2,0,676,0,0,0,7,8,1182,1,-1,0,3,1
36,9,2,1,0,651,0,0,0,7,8,876,1,-1,0,3,1
33,9,0,1,0,801,0,0,0,7,8,341,5,-1,0,3,1
47,7,1,1,0,405,0,1,0,8,8,994,2,-1,0,3,1
35,4,1,2,0,82,0,0,0,8,8,507,4,-1,0,3,1
38,4,1,2,0,179,0,0,2,8,8,317,4,-1,0,3,1
33,4,1,2,0,1047,0,0,0,8,8,512,4,-1,0,3,1
31,4,2,2,0,165,0,1,0,8,8,523,2,-1,0,3,1
31,4,2,2,0,37,0,0,0,8,8,669,2,-1,0,3,1
31,9,1,2,0,120,0,0,0,8,8,1000,1,-1,0,3,1
31,4,2,2,0,2,0,0,0,8,8,848,1,-1,0,3,1
36,9,0,1,0,1,0,0,0,8,8,1242,3,-1,0,3,1
39,4,1,2,0,1795,0,0,0,8,8,922,7,-1,0,3,1
46,4,1,2,0,4,0,0,0,8,8,1206,4,-1,0,3,1
48,1,1,0,0,476,0,0,0,11,8,856,3,-1,0,3,1
36,4,1,2,0,9,0,0,0,11,8,386,4,-1,0,3,1
30,4,1,2,0,131,1,0,0,11,8,384,6,-1,0,3,1
33,4,2,2,0,1120,0,0,0,11,8,1070,2,-1,0,3,1
33,4,2,2,0,0,0,0,0,11,8,699,7,-1,0,3,1
35,4,1,2,0,43,0,0,0,11,8,917,4,-1,0,3,1
41,4,1,1,0,456,1,0,0,11,8,734,4,-1,0,3,1
32,4,2,1,0,2018,0,0,0,11,8,1238,1,-1,0,3,1
41,4,1,2,0,0,0,0,0,11,8,1242,5,-1,0,3,1
35,9,2,1,0,354,0,0,0,11,8,444,3,-1,0,3,1
48,1,1,0,0,719,0,1,0,11,8,418,5,-1,0,3,1
34,4,1,2,0,828,0,1,0,11,8,1080,3,-1,0,3,1
46,10,1,1,0,2551,0,0,0,12,8,645,2,-1,0,3,1
39,4,1,1,0,1880,0,0,0,12,8,768,2,-1,0,3,1
36,10,0,1,0,871,0,0,0,12,8,396,3,-1,0,3,1
30,4,1,1,0,850,0,0,0,12,8,507,2,-1,0,3,1
30,4,1,2,0,1567,1,0,0,12,8,1133,4,-1,0,3,1
36,9,2,1,1,12,0,0,0,12,8,587,2,-1,0,3,1
40,10,0,1,0,1694,0,0,0,12,8,473,6,-1,0,3,1
38,4,1,2,0,1223,0,0,0,12,8,1092,5,-1,0,3,1
31,4,2,2,0,1858,0,0,0,12,8,453,3,-1,0,3,1
34,4,1,2,0,520,1,0,0,12,8,1307,4,-1,0,3,1
39,4,1,2,0,271,1,0,0,12,8,1344,1,-1,0,3,1
47,9,1,1,0,568,1,0,0,12,8,1613,1,-1,0,3,1
44,9,2,1,0,244,1,0,0,12,8,1735,4,-1,0,3,1
40,9,1,1,0,42,0,0,0,13,8,1842,2,-1,0,3,1
35,9,1,1,0,-180,0,1,0,13,8,823,2,-1,0,3,1
36,4,0,2,0,59,0,0,0,13,8,526,2,-1,0,3,1
37,9,2,1,0,-242,1,0,0,13,8,1149,6,-1,0,3,1
31,4,1,2,0,156,0,0,0,13,8,657,7,-1,0,3,1
40,4,1,2,0,66,0,0,0,13,8,737,4,-1,0,3,1
43,4,1,2,0,2383,0,0,0,13,8,379,6,-1,0,3,1
30,9,2,2,0,635,0,0,0,13,8,851,8,-1,0,3,1
34,9,2,1,0,16,0,0,0,13,8,990,1,-1,0,3,1
48,0,0,1,0,362,0,0,0,13,8,529,1,-1,0,3,1
33,4,1,2,0,191,0,0,0,13,8,1148,2,-1,0,3,1
37,4,2,2,0,455,1,0,0,13,8,904,6,-1,0,3,1
44,2,1,2,0,624,0,0,1,14,8,552,2,-1,0,3,1
35,4,2,2,0,331,0,0,0,14,8,857,2,-1,0,3,1
30,9,1,1,0,289,1,0,0,14,8,1184,4,-1,0,3,1
32,4,2,2,0,20,0,0,0,14,8,1151,2,-1,0,3,1
32,9,2,1,0,1732,1,0,0,14,8,1871,3,-1,0,3,1
45,9,2,2,0,0,0,0,0,18,8,773,4,-1,0,3,1
47,4,1,2,0,682,0,0,0,18,8,638,6,-1,0,3,1
32,9,2,1,0,0,0,0,0,18,8,594,4,-1,0,3,1
46,9,1,1,0,1353,0,0,0,18,8,528,5,-1,0,3,1
30,4,2,2,0,1541,0,0,0,18,8,471,8,-1,0,3,1
31,4,0,2,0,254,0,0,0,18,8,1576,8,-1,0,3,1
43,4,2,2,0,483,0,0,0,19,8,950,6,-1,0,3,1
33,6,2,2,0,61,0,0,0,19,8,836,3,-1,0,3,1
33,4,1,2,0,1412,1,0,2,19,8,480,1,-1,0,3,1
40,0,2,2,0,27,0,0,0,20,8,467,2,-1,0,3,1
44,6,1,2,0,1196,0,0,0,20,8,552,5,-1,0,3,1
42,9,0,1,0,19,0,0,0,20,8,875,4,-1,0,3,1
33,4,2,2,0,432,0,0,1,20,8,588,6,-1,0,3,1
33,9,2,1,0,163,1,0,0,20,8,627,2,-1,0,3,1
37,9,1,2,0,247,0,0,0,20,8,625,6,-1,0,3,1
45,0,1,1,0,236,0,0,0,20,8,703,2,-1,0,3,1
34,9,2,1,0,666,0,0,0,21,8,1503,2,-1,0,3,1
32,4,2,2,0,46,0,0,0,21,8,788,6,-1,0,3,1
30,7,2,2,0,-477,0,1,0,21,8,1532,2,-1,0,3,1
34,6,2,2,0,462,0,0,0,21,8,1877,3,-1,0,3,1
32,4,2,2,0,522,0,0,0,22,8,576,2,-1,0,3,1
31,6,1,2,0,94,0,0,0,22,8,579,2,-1,0,3,1
44,9,1,1,0,267,0,0,0,22,8,520,2,-1,0,3,1
46,4,2,2,0,0,0,0,0,22,8,686,2,-1,0,3,1
46,2,1,2,0,1920,0,0,0,22,8,604,6,-1,0,3,1
43,9,1,1,0,136,0,0,0,25,8,363,7,-1,0,3,1
48,4,2,2,0,830,0,0,0,25,8,961,4,-1,0,3,1
33,3,1,0,0,2054,0,0,0,25,8,472,6,-1,0,3,1
32,4,2,2,0,1882,0,0,0,25,8,497,5,-1,0,3,1
44,4,1,2,0,792,0,0,0,25,8,630,7,-1,0,3,1
47,1,1,3,1,162,0,0,0,25,8,366,3,-1,0,3,1
34,9,1,1,0,1035,0,0,0,25,8,1374,10,-1,0,3,1
46,0,1,1,0,22,0,0,0,26,8,388,6,-1,0,3,1
41,9,1,2,0,231,0,0,0,26,8,428,2,-1,0,3,1
34,6,2,1,0,296,0,0,0,27,8,609,13,-1,0,3,1
31,9,0,2,0,0,0,0,0,27,8,581,6,-1,0,3,1
37,4,1,2,0,40,0,0,0,27,8,1033,4,-1,0,3,1
30,9,1,2,0,569,0,0,0,27,8,976,12,-1,0,3,1
36,4,1,2,0,0,0,0,1,27,8,645,9,-1,0,3,1
44,4,1,2,0,1138,0,0,0,27,8,523,3,-1,0,3,1
36,9,0,1,0,54,1,0,0,27,8,1642,3,-1,0,3,1
33,4,2,2,0,2637,0,0,0,28,8,583,17,-1,0,3,1
36,9,1,1,0,2473,0,0,0,28,8,965,4,-1,0,3,1
47,0,0,1,0,225,0,0,0,28,8,1126,4,-1,0,3,1
39,4,1,2,0,-17,1,1,0,28,8,908,1,-1,0,3,1
32,4,2,2,0,769,0,0,0,29,8,695,2,-1,0,3,1
46,9,0,1,0,-90,0,1,1,17,10,270,1,-1,0,3,1
30,6,1,2,0,1785,0,0,2,17,10,235,1,-1,0,3,1
36,6,2,2,0,-103,1,1,1,17,10,3253,1,-1,0,3,1
47,0,0,1,0,555,1,1,1,17,10,478,1,-1,0,3,1
43,4,1,2,0,1258,0,0,2,20,10,312,1,-1,0,3,1
44,9,2,1,0,1679,0,0,1,20,10,718,1,-1,0,3,1
30,1,1,1,0,1664,1,0,1,20,10,2016,1,-1,0,3,1
45,1,1,1,0,1144,1,0,2,22,10,676,1,-1,0,3,1
28,8,2,1,0,2351,0,0,1,22,10,157,1,-1,0,3,1
28,6,1,1,0,123,0,1,1,22,10,313,1,-1,0,3,1
44,0,0,0,0,429,1,0,1,23,10,80,1,-1,0,3,1
40,9,0,2,0,568,1,0,2,24,10,112,1,-1,0,3,1
37,0,1,1,0,1967,0,0,1,27,10,376,1,-1,0,3,1
27,2,1,1,0,2329,0,0,1,27,10,131,1,-1,0,3,1
39,0,1,1,0,1757,0,0,1,28,10,125,1,-1,0,3,1
43,4,1,1,0,107,1,1,1,28,10,135,1,-1,0,3,1
34,9,1,1,0,1012,1,1,1,28,10,540,1,-1,0,3,1
35,4,0,2,0,0,1,0,1,29,10,171,1,-1,0,3,1
42,9,0,1,0,314,1,0,2,30,10,234,1,-1,0,3,1
43,5,1,1,0,860,0,0,1,30,10,132,1,-1,0,3,1
34,3,1,1,0,0,1,0,2,30,10,154,1,-1,0,3,1
38,0,2,1,0,2470,0,0,1,31,10,227,1,-1,0,3,1
39,1,1,1,0,1307,1,0,1,31,10,158,1,-1,0,3,1
31,4,1,2,0,1331,0,0,2,5,11,268,1,-1,0,3,1
37,7,1,1,0,1970,1,0,1,5,11,253,1,-1,0,3,1
43,0,1,1,0,2271,0,0,1,10,11,524,1,-1,0,3,1
48,4,1,2,0,1,0,0,1,10,11,248,1,-1,0,3,1
34,4,1,2,0,676,0,0,1,11,11,486,1,-1,0,3,1
28,6,2,2,0,160,0,0,2,11,11,158,1,-1,0,3,1
47,1,1,1,0,1230,1,0,1,12,11,378,1,-1,0,3,1
32,1,2,2,0,700,0,0,2,13,11,90,1,-1,0,3,1
31,2,2,1,0,0,0,0,1,13,11,160,1,-1,0,3,1
27,8,2,1,0,67,0,0,1,14,11,239,1,-1,0,3,1
35,10,2,1,0,127,1,0,1,14,11,162,1,-1,0,3,1
32,1,1,1,0,2089,1,0,0,14,11,132,1,-1,0,3,1
30,9,2,1,0,816,1,0,2,14,11,179,1,-1,0,3,1
44,9,0,1,0,275,0,0,0,17,11,1077,1,-1,0,3,1
34,1,1,1,0,751,1,1,0,17,11,1303,1,-1,0,3,1
31,1,2,2,0,761,0,0,1,18,11,514,2,-1,0,3,1
31,0,2,1,0,19,1,0,0,18,11,1978,1,-1,0,3,1
37,2,0,2,0,66,0,0,0,18,11,1164,2,-1,0,3,1
48,4,1,2,0,2266,0,0,0,18,11,676,1,-1,0,3,1
41,4,1,2,0,0,1,0,0,18,11,897,3,-1,0,3,1
46,4,1,1,0,0,0,0,0,18,11,1855,1,-1,0,3,1
32,6,2,2,0,386,1,0,0,18,11,482,1,-1,0,3,1
35,4,0,2,0,859,1,1,0,19,11,1554,1,-1,0,3,1
30,7,2,0,0,0,1,1,0,19,11,686,1,-1,0,3,1
30,6,2,1,0,-617,0,1,0,19,11,925,1,-1,0,3,1
32,7,2,1,0,2615,0,0,0,19,11,853,1,-1,0,3,1
40,1,2,1,0,3,0,0,0,19,11,998,1,-1,0,3,1
42,1,1,0,0,807,1,0,0,19,11,1057,1,-1,0,3,1
32,6,2,2,0,1249,1,0,0,19,11,472,1,-1,0,3,1
32,9,2,2,0,550,0,0,0,19,11,337,1,-1,0,3,1
35,9,1,1,0,0,1,0,0,19,11,644,4,-1,0,3,1
36,0,1,1,0,1207,1,0,0,19,11,1792,2,-1,0,3,1
43,6,0,1,0,347,0,0,0,19,11,1468,3,-1,0,3,1
32,1,1,1,0,254,1,0,0,19,11,1720,3,-1,0,3,1
41,1,2,1,1,-386,0,1,0,20,11,477,1,-1,0,3,1
40,7,2,1,0,1547,1,0,0,20,11,405,1,-1,0,3,1
32,7,2,2,0,945,0,0,0,20,11,531,1,-1,0,3,1
36,6,2,1,0,1295,0,0,0,20,11,1192,1,-1,0,3,1
35,4,0,2,0,141,0,1,0,20,11,728,1,-1,0,3,1
47,7,1,1,0,1315,0,0,0,20,11,329,4,-1,0,3,1
39,10,2,2,0,7,1,0,0,20,11,931,4,-1,0,3,1
45,6,1,1,0,7,0,0,0,20,11,691,1,-1,0,3,1
30,0,1,1,0,1794,0,0,0,20,11,1035,1,-1,0,3,1
36,4,2,2,0,2032,0,1,0,20,11,736,1,-1,0,3,1
46,0,0,1,0,2087,0,0,0,20,11,768,3,-1,0,3,1
32,1,2,0,0,121,1,0,0,20,11,758,1,-1,0,3,1
31,1,1,2,0,-35,0,0,0,20,11,952,2,-1,0,3,1
46,1,0,0,0,219,1,0,0,21,11,729,1,-1,0,3,1
39,0,2,1,0,2263,1,1,1,21,11,1158,9,-1,0,3,1
31,6,2,2,0,2589,0,0,0,21,11,614,1,-1,0,3,1
41,4,2,2,0,1982,0,0,0,21,11,558,1,-1,0,3,1
39,4,0,2,0,1968,0,0,0,21,11,648,1,-1,0,3,1
30,7,2,1,0,495,1,0,0,21,11,641,1,-1,0,3,1
30,9,1,1,0,455,1,0,0,21,11,758,1,-1,0,3,1
41,7,2,1,0,92,0,0,0,21,11,372,1,-1,0,3,1
40,0,1,0,0,72,1,1,0,21,11,849,1,-1,0,3,1
37,0,0,1,0,1533,1,0,0,21,11,555,4,-1,0,3,1
39,10,1,1,0,2245,0,0,0,21,11,749,2,-1,0,3,1
45,9,1,2,0,-525,0,1,0,21,11,980,2,-1,0,3,1
41,2,1,0,0,39,1,0,0,21,11,549,2,-1,0,3,1
33,9,2,2,0,0,1,0,0,21,11,654,1,-1,0,3,1
42,4,1,2,0,36,0,0,0,21,11,664,3,-1,0,3,1
43,4,1,2,0,2640,0,0,0,21,11,314,4,-1,0,3,1
30,7,1,1,0,0,1,0,0,21,11,681,4,-1,0,3,1
34,4,2,2,0,2633,1,0,0,21,11,705,6,-1,0,3,1
46,4,1,1,0,149,0,0,0,21,11,1222,2,-1,0,3,1
37,0,2,1,0,1097,1,0,0,21,11,1555,2,-1,0,3,1
42,4,1,2,0,1275,1,1,0,21,11,925,5,-1,0,3,1
34,11,2,1,0,859,0,0,0,28,1,829,1,-1,0,3,1
46,9,0,2,0,0,0,0,0,28,1,1199,2,-1,0,3,1
31,7,2,1,0,1709,0,1,1,28,1,944,3,-1,0,3,1
47,1,1,1,0,1125,1,0,0,29,1,1101,1,-1,0,3,1
29,10,2,0,0,550,0,0,0,29,1,801,1,-1,0,3,1
32,9,2,1,0,540,0,1,0,29,1,750,1,-1,0,3,1
40,4,2,2,0,1361,0,0,0,29,1,1473,1,-1,0,3,1
33,7,2,2,0,-452,0,0,0,29,1,692,2,-1,0,3,1
36,9,2,1,0,98,0,0,0,30,1,771,1,-1,0,3,1
29,7,2,3,0,196,0,0,0,30,1,726,2,-1,0,3,1
42,0,0,1,0,936,0,0,0,30,1,931,1,-1,0,3,1
33,2,2,2,0,300,1,1,0,30,1,922,5,-1,0,3,1
31,0,0,1,0,217,1,0,0,30,1,1776,2,-1,0,3,1
45,10,1,1,0,2040,0,0,1,2,2,803,1,-1,0,3,1
29,9,2,2,0,2325,0,0,0,2,2,125,1,-1,0,3,1
47,4,2,2,0,86,0,0,0,2,2,1086,1,-1,0,3,1
39,8,2,2,0,2103,0,0,0,2,2,588,1,-1,0,3,1
43,4,0,1,0,51,0,0,0,2,2,430,1,-1,0,3,1
36,0,1,1,0,96,0,0,0,2,2,302,1,-1,0,3,1
29,0,2,1,0,1027,1,0,0,2,2,177,1,-1,0,3,1
38,4,1,2,0,1308,1,0,0,2,2,626,1,-1,0,3,1
41,7,0,1,0,840,1,0,0,2,2,938,1,-1,0,3,1
36,4,1,2,0,630,0,0,0,2,2,285,1,-1,0,3,1
30,6,2,2,0,432,1,0,0,2,2,402,1,-1,0,3,1
39,7,1,1,0,52,0,0,1,2,2,1420,3,-1,0,3,1
48,1,2,0,0,623,1,0,0,2,2,1425,2,-1,0,3,1
29,9,2,2,0,1669,0,0,0,3,2,297,1,-1,0,3,1
34,4,1,2,0,0,1,0,0,3,2,251,1,-1,0,3,1
38,9,0,1,0,902,1,0,0,3,2,650,1,-1,0,3,1
41,1,1,0,0,201,1,0,0,3,2,157,1,-1,0,3,1
48,9,2,1,0,-92,1,0,0,3,2,1393,1,-1,0,3,1
39,10,2,1,0,-114,1,0,0,3,2,372,1,-1,0,3,1
31,4,1,2,0,1331,0,0,0,3,2,182,2,90,1,2,1
30,2,2,1,0,732,0,0,0,3,2,1404,4,-1,0,3,1
40,4,1,2,0,1308,0,0,1,3,2,1776,2,-1,0,3,1
32,9,2,2,0,1246,1,0,0,4,2,192,2,-1,0,3,1
34,4,1,2,0,73,0,0,0,4,2,426,2,-1,0,3,1
31,10,2,0,0,406,0,0,0,4,2,736,1,-1,0,3,1
31,6,1,2,0,168,0,0,0,4,2,193,2,-1,0,3,1
29,4,1,2,0,1441,1,0,0,4,2,80,2,-1,0,3,1
31,10,2,1,0,1214,0,0,0,4,2,974,1,-1,0,3,1
29,4,2,2,0,697,0,0,0,4,2,206,1,-1,0,3,1
43,1,1,1,0,953,1,0,0,4,2,765,2,-1,0,3,1
28,7,2,0,0,198,0,0,0,4,2,976,2,-1,0,3,1
39,0,1,1,0,130,1,1,0,4,2,1290,2,-1,0,3,1
33,1,1,1,0,315,0,0,0,4,2,146,3,-1,0,3,1
30,0,2,1,0,313,1,0,0,4,2,1121,2,-1,0,3,1
29,9,1,1,0,273,0,0,0,4,2,2775,2,-1,0,3,1
44,4,1,2,0,309,1,0,0,5,2,676,1,-1,0,3,1
34,10,1,0,0,309,0,0,0,5,2,578,1,-1,0,3,1
42,9,2,1,0,541,1,0,0,5,2,656,1,-1,0,3,1
48,2,2,2,0,318,1,0,0,5,2,1017,4,-1,0,3,1
40,10,1,0,0,1908,1,0,0,5,2,1661,2,-1,0,3,1
28,9,2,2,0,676,0,0,0,5,2,1138,2,-1,0,3,1
34,2,1,2,0,1076,1,0,0,5,2,136,10,-1,0,3,1
34,4,2,2,0,1228,0,0,0,5,2,263,8,-1,0,3,1
32,4,2,2,0,0,0,0,0,5,2,550,4,-1,0,3,1
31,7,2,1,0,13,0,1,0,6,2,1019,2,-1,0,3,1
33,4,1,2,0,158,0,0,0,6,2,192,2,-1,0,3,1
33,1,2,1,0,697,0,0,0,6,2,860,2,-1,0,3,1
32,1,1,1,0,1879,0,0,0,6,2,591,8,-1,0,3,1
39,7,1,2,0,1493,0,0,0,9,2,912,3,-1,0,3,1
28,9,2,1,0,313,0,0,0,9,2,1183,2,-1,0,3,1
31,6,2,2,0,1815,0,0,1,9,2,1541,1,-1,0,3,1
33,1,2,2,0,700,0,0,0,9,2,126,1,88,1,2,1
30,0,2,1,0,270,0,0,0,9,2,123,1,-1,0,3,1
29,9,2,2,0,673,1,0,0,9,2,835,3,-1,0,3,1
47,1,1,1,0,292,0,0,0,10,2,277,1,-1,0,3,1
42,9,1,2,0,757,0,0,0,10,2,154,1,-1,0,3,1
43,4,1,2,0,40,0,0,0,10,2,147,1,-1,0,3,1
35,9,2,1,0,1693,1,0,0,10,2,515,1,-1,0,3,1
31,4,0,2,0,373,0,0,0,10,2,132,6,-1,0,3,1
33,4,1,1,0,369,0,0,0,11,2,446,1,-1,0,3,1
30,7,2,1,0,1599,0,0,0,11,2,152,2,-1,0,3,1
41,9,1,1,0,1066,0,0,0,11,2,109,3,-1,0,3,1
31,4,1,2,0,2603,1,0,0,11,2,280,4,-1,0,3,1
46,0,0,1,0,2232,0,0,0,13,2,121,1,-1,0,3,1
37,9,1,2,0,127,1,0,0,13,2,71,1,-1,0,3,1
47,2,1,2,0,0,0,0,0,16,2,261,2,-1,0,3,1
44,0,1,2,0,348,1,1,0,16,2,170,2,-1,0,3,1
37,9,2,1,0,2442,0,0,0,16,2,91,3,-1,0,3,1
37,7,1,1,0,1543,1,0,0,16,2,138,2,-1,0,3,1
28,6,2,2,0,805,0,0,0,16,2,331,1,-1,0,3,1
32,4,2,2,0,312,0,0,0,17,2,232,2,-1,0,3,1
47,9,1,1,0,335,0,0,0,17,2,226,1,-1,0,3,1
38,0,1,1,0,755,1,0,0,17,2,120,1,-1,0,3,1
29,7,1,1,0,1135,1,0,0,17,2,323,1,-1,0,3,1
39,9,1,1,0,2266,0,0,0,18,2,208,4,-1,0,3,1
44,4,1,0,0,558,0,0,0,19,2,268,5,-1,0,3,1
48,4,1,2,0,1808,1,0,0,26,2,245,1,-1,0,3,1
37,9,2,1,0,1130,0,0,0,26,2,152,1,-1,0,3,1
43,10,2,2,0,983,1,0,0,26,2,97,1,-1,0,3,1
31,4,2,2,0,924,0,0,0,27,2,172,1,-1,0,3,1
28,9,2,2,0,2489,1,0,1,27,2,342,2,-1,0,3,1
41,4,1,1,0,280,1,0,0,27,2,87,2,-1,0,3,1
42,10,1,2,0,576,0,0,0,27,2,156,1,-1,0,3,1
28,9,2,1,0,1363,0,0,0,27,2,79,1,-1,0,3,1
42,7,1,1,0,1376,1,0,0,2,3,712,4,-1,0,3,1
35,7,1,1,0,52,1,0,0,2,3,378,4,-1,0,3,1
37,9,1,2,0,549,0,0,0,2,3,239,1,-1,0,3,1
29,4,2,2,0,92,0,0,0,2,3,175,5,-1,0,3,1
44,9,2,1,0,250,0,0,1,2,3,382,2,-1,0,3,1
28,4,2,2,0,730,1,0,0,3,3,631,1,-1,0,3,1
30,0,2,1,0,523,0,1,0,3,3,83,1,-1,0,3,1
47,9,1,1,0,293,0,0,0,3,3,499,1,-1,0,3,1
34,1,2,1,0,215,0,0,0,3,3,350,3,-1,0,3,1
37,11,2,2,0,0,0,0,0,3,3,426,1,-1,0,3,1
29,9,2,1,0,316,1,0,0,3,3,156,1,-1,0,3,1
46,4,1,2,0,0,0,0,0,3,3,305,13,-1,0,3,1
33,4,1,2,0,250,0,0,0,4,3,377,6,-1,0,3,1
27,8,2,2,0,0,0,0,0,5,3,82,3,-1,0,3,1
32,4,2,2,0,506,0,0,0,5,3,63,2,-1,0,3,1
30,8,2,2,0,2539,0,0,1,5,3,199,5,-1,0,3,1
29,9,1,1,0,2326,0,0,0,6,3,195,1,-1,0,3,1
36,4,2,2,0,811,0,0,0,6,3,229,1,-1,0,3,1
34,4,2,2,0,575,0,0,0,9,3,116,1,-1,0,3,1
32,6,1,1,0,409,0,0,0,9,3,217,2,-1,0,3,1
35,4,2,2,0,671,1,0,0,10,3,112,1,-1,0,3,1
47,4,1,2,0,2351,0,0,0,10,3,80,1,-1,0,3,1
28,4,2,1,0,171,0,0,0,10,3,93,1,-1,0,3,1
44,4,1,2,0,1058,0,0,0,11,3,188,3,-1,0,3,1
32,2,2,2,0,-34,1,0,0,11,3,101,1,-1,0,3,1
33,9,2,2,0,258,0,0,0,12,3,80,4,-1,0,3,1
31,4,0,2,0,71,0,0,0,12,3,119,1,-1,0,3,1
47,1,1,1,0,238,1,1,0,13,3,3076,1,-1,0,3,1
43,0,1,1,0,132,0,0,0,17,3,220,1,-1,0,3,1
37,0,2,2,0,1000,1,0,0,17,3,195,1,-1,0,3,1
31,4,2,2,0,115,0,0,0,17,3,187,1,-1,0,3,1
31,9,1,1,0,180,0,0,0,17,3,299,2,-1,0,3,1
30,4,2,2,0,201,1,0,0,17,3,325,2,-1,0,3,1
35,0,1,1,0,2,1,0,0,18,3,194,1,-1,0,3,1
33,3,2,2,0,1107,1,0,0,18,3,201,1,-1,0,3,1
37,4,2,2,0,1730,0,0,0,19,3,167,1,-1,0,3,1
31,7,1,1,0,447,0,0,0,19,3,220,3,-1,0,3,1
34,10,1,1,0,978,0,0,0,24,3,132,1,-1,0,3,1
46,4,0,2,0,-130,1,0,0,24,3,144,2,-1,0,3,1
34,4,2,2,0,212,0,0,0,25,3,278,8,-1,0,3,1
41,4,0,2,0,25,1,1,0,26,3,117,2,-1,0,3,1
28,0,2,1,0,1277,0,0,0,26,3,475,1,-1,0,3,1
36,4,1,1,0,565,0,0,0,27,3,300,1,-1,0,3,1
27,4,2,2,0,831,0,0,0,30,3,1081,2,-1,0,3,1
41,4,1,2,0,1468,1,0,0,31,3,237,3,-1,0,3,1
30,0,2,2,0,311,0,0,0,31,3,158,2,-1,0,3,1
38,1,2,2,0,172,1,0,0,1,4,1176,1,-1,0,3,1
46,4,0,2,0,507,1,0,0,1,4,1196,1,-1,0,3,1
27,9,2,2,0,393,0,0,0,1,4,165,2,-1,0,3,1
34,0,1,1,0,1474,0,0,0,2,4,739,2,-1,0,3,1
32,0,2,1,0,471,0,1,0,2,4,243,3,-1,0,3,1
47,1,1,1,0,1612,1,0,0,2,4,1164,1,-1,0,3,1
39,1,1,1,0,1756,1,0,0,3,4,939,1,-1,0,3,1
